"StuID","TotalAmt","LastUpdatedDate"
"1367","1000","2014-10-20 00:00:00"
"1368","5200","2014-10-20 00:00:00"
"1369","4700","2014-10-21 00:00:00"
"1370","1250","2014-10-21 00:00:00"
"1371","850","2014-10-21 00:00:00"
"1372","1000","2014-10-21 00:00:00"
"1373","850","2014-10-21 00:00:00"
"1374","850","2014-10-21 00:00:00"
"1375","1200","2014-10-22 00:00:00"
"1376","950","2014-10-22 00:00:00"
"1377","650","2014-10-22 00:00:00"
"1378","950","2014-10-22 00:00:00"
"1379","650","2014-10-23 00:00:00"
"1380","5500","2014-10-23 00:00:00"
"1381","850","2014-10-23 00:00:00"
"1382","1700","2014-10-23 00:00:00"
"1383","650","2014-10-27 00:00:00"
"1384","1000","2014-10-27 00:00:00"
"1385","4700","2014-10-27 00:00:00"
"1386","5200","2014-10-27 00:00:00"
"1387","5200","2014-10-27 00:00:00"
"1388","4400","2014-10-28 00:00:00"
"1389","5200","2014-10-28 00:00:00"
"1390","5200","2014-10-28 00:00:00"
"1391","850","2014-10-28 00:00:00"
"1392","1200","2014-10-28 00:00:00"
"1393","650","2014-10-29 00:00:00"
"1394","1400","2014-10-29 00:00:00"
"1395","950","2014-10-30 00:00:00"
"1396","1300","2014-10-30 00:00:00"
"1397","1300","2014-10-30 00:00:00"
"1398","4400","2014-10-30 00:00:00"
"1399","1500","2014-10-31 00:00:00"
"1400","5500","2014-10-31 00:00:00"
"1401","5200","2014-10-31 00:00:00"
"1402","1650","2014-11-01 00:00:00"
"1403","850","2014-11-01 00:00:00"
"1404","650","2014-11-03 00:00:00"
"1405","650","2014-11-03 00:00:00"
"1406","900","2014-11-03 00:00:00"
"1407","700","2014-11-03 00:00:00"
"1408","1100","2014-11-03 00:00:00"
"1409","2000","2014-11-03 00:00:00"
"1410","600","2014-11-03 00:00:00"
"1411","1200","2014-11-03 00:00:00"
"1412","650","2014-11-04 00:00:00"
"1413","4500","2014-11-04 00:00:00"
"1414","4400","2014-11-04 00:00:00"
"1415","5200","2014-11-04 00:00:00"
"1416","700","2014-11-04 00:00:00"
"1417","1200","2014-11-05 00:00:00"
"1418","700","2014-11-05 00:00:00"
"1419","5200","2014-11-05 00:00:00"
"1420","1200","2014-11-05 00:00:00"
"1421","4700","2014-11-05 00:00:00"
"1422","900","2014-11-06 00:00:00"
"1423","1000","2014-11-08 00:00:00"
"1424","900","2014-11-08 00:00:00"
"1425","900","2014-11-08 00:00:00"
"1426","1200","2014-11-08 00:00:00"
"1427","1000","2014-11-08 00:00:00"
"1428","900","2014-11-08 00:00:00"
"1429","900","2014-11-08 00:00:00"
"1430","900","2014-11-08 00:00:00"
"1431","650","2014-11-08 00:00:00"
"1432","4400","2014-11-08 00:00:00"
"1433","1000","2014-11-08 00:00:00"
"1434","1000","2014-11-08 00:00:00"
"1435","4700","2014-11-09 00:00:00"
"1436","600","2014-11-10 00:00:00"
"1437","700","2014-11-10 00:00:00"
"1438","600","2014-11-10 00:00:00"
"1439","900","2014-11-10 00:00:00"
"1440","600","2014-11-10 00:00:00"
"1441","700","2014-11-11 00:00:00"
"1442","1","2014-11-11 00:00:00"
"1443","1300","2014-11-11 00:00:00"
"1444","700","2014-11-11 00:00:00"
"1445","1000","2014-11-11 00:00:00"
"1446","700","2014-11-11 00:00:00"
"1447","700","2014-11-12 00:00:00"
"1448","600","2014-11-12 00:00:00"
"1449","600","2014-11-12 00:00:00"
"1450","1000","2014-11-12 00:00:00"
"1451","1","2014-11-12 00:00:00"
"1452","1050","2014-11-12 00:00:00"
"1453","1800","2014-11-12 00:00:00"
"1454","900","2014-11-12 00:00:00"
"1455","900","2014-11-12 00:00:00"
"1456","5200","2014-11-13 00:00:00"
"1457","5200","2014-11-13 00:00:00"
"1458","1300","2014-11-13 00:00:00"
"1459","4700","2014-11-13 00:00:00"
"1460","700","2014-11-13 00:00:00"
"1461","1000","2014-11-13 00:00:00"
"1462","650","2014-11-13 00:00:00"
"1463","700","2014-11-13 00:00:00"
"1464","1","2014-11-13 00:00:00"
"1465","650","2014-11-14 00:00:00"
"1466","1800","2014-11-14 00:00:00"
"1467","4700","2014-11-14 00:00:00"
"1468","850","2014-11-15 00:00:00"
"1469","650","2014-11-15 00:00:00"
"1470","4700","2014-11-15 00:00:00"
"1471","5900","2014-11-17 00:00:00"
"1472","1000","2014-11-17 00:00:00"
"1473","4700","2014-11-17 00:00:00"
"1474","900","2014-11-17 00:00:00"
"1475","700","2014-11-17 00:00:00"
"1476","5200","2014-11-17 00:00:00"
"1477","4700","2014-11-17 00:00:00"
"1478","1200","2014-11-17 00:00:00"
"1479","1000","2014-11-17 00:00:00"
"1480","1300","2014-11-18 00:00:00"
"1481","4700","2014-11-18 00:00:00"
"1482","5200","2014-11-18 00:00:00"
"1483","1200","2014-11-18 00:00:00"
"1484","2500","2014-11-18 00:00:00"
"1485","2500","2014-11-18 00:00:00"
"1486","1300","2014-11-19 00:00:00"
"1487","800","2014-11-19 00:00:00"
"1488","5500","2014-11-19 00:00:00"
"1489","1300","2014-11-20 00:00:00"
"1490","5500","2014-11-20 00:00:00"
"1491","4700","2014-11-20 00:00:00"
"1492","1000","2014-11-21 00:00:00"
"1493","5200","2014-11-21 00:00:00"
"1494","1500","2014-11-21 00:00:00"
"1495","4700","2014-11-21 00:00:00"
"1496","1000","2014-11-21 00:00:00"
"1497","900","2014-11-22 00:00:00"
"1498","1250","2014-11-22 00:00:00"
"1499","700","2014-11-22 00:00:00"
"1500","700","2014-11-22 00:00:00"
"1501","1200","2014-11-22 00:00:00"
"1502","4400","2014-11-22 00:00:00"
"1503","5200","2014-11-22 00:00:00"
"1504","2500","2014-11-22 00:00:00"
"1505","1500","2014-11-22 00:00:00"
"1506","2500","2014-11-22 00:00:00"
"1507","1500","2014-11-24 00:00:00"
"1508","1000","2014-11-24 00:00:00"
"1509","4400","2014-11-24 00:00:00"
"1510","1000","2014-11-24 00:00:00"
"1511","900","2014-11-25 00:00:00"
"1512","1000","2014-11-25 00:00:00"
"1513","4700","2014-11-25 00:00:00"
"1514","4700","2014-11-25 00:00:00"
"1515","5200","2014-11-25 00:00:00"
"1516","4400","2014-11-25 00:00:00"
"1517","4700","2014-11-25 00:00:00"
"1518","700","2014-11-26 00:00:00"
"1519","900","2014-11-26 00:00:00"
"1520","1000","2014-11-26 00:00:00"
"1521","600","2014-11-26 00:00:00"
"1522","600","2014-11-26 00:00:00"
"1523","5200","2014-11-27 00:00:00"
"1524","2500","2014-11-27 00:00:00"
"1525","900","2014-11-27 00:00:00"
"1526","1100","2014-11-27 00:00:00"
"1527","1000","2014-11-27 00:00:00"
"1528","2500","2014-11-28 00:00:00"
"1529","1100","2014-11-28 00:00:00"
"1530","1000","2014-11-28 00:00:00"
"1530","1000","2014-11-28 00:00:00"
"1531","700","2014-11-29 00:00:00"
"1532","900","2014-11-29 00:00:00"
"1533","900","2014-11-29 00:00:00"
"1534","5900","2014-11-29 00:00:00"
"1535","5500","2014-11-29 00:00:00"
"1536","900","2014-12-01 00:00:00"
"1537","600","2014-12-01 00:00:00"
"1538","900","2014-12-01 00:00:00"
"1539","4700","2014-12-01 00:00:00"
"1540","1900","2014-12-01 00:00:00"
"1541","5500","2014-12-01 00:00:00"
"1542","1300","2014-12-02 00:00:00"
"1543","900","2014-12-02 00:00:00"
"1544","900","2014-12-02 00:00:00"
"1545","4700","2014-12-02 00:00:00"
"1546","700","2014-12-02 00:00:00"
"1547","4400","2014-12-02 00:00:00"
"1548","4400","2014-12-02 00:00:00"
"1549","4400","2014-12-02 00:00:00"
"1550","4700","2014-12-02 00:00:00"
"1551","900","2014-12-03 00:00:00"
"1552","900","2014-12-03 00:00:00"
"1553","700","2014-12-03 00:00:00"
"1554","5500","2014-12-04 00:00:00"
"1555","700","2014-12-04 00:00:00"
"1556","700","2014-12-04 00:00:00"
"1557","5200","2014-12-04 00:00:00"
"1558","4700","2014-12-04 00:00:00"
"1559","650","2014-12-04 00:00:00"
"1560","700","2014-12-04 00:00:00"
"1561","5500","2014-12-05 00:00:00"
"1562","5200","2014-12-05 00:00:00"
"1563","4700","2014-12-05 00:00:00"
"1564","2500","2014-12-05 00:00:00"
"1565","5200","2014-12-05 00:00:00"
"1566","700","2014-12-06 00:00:00"
"1567","5200","2014-12-06 00:00:00"
"1568","1000","2014-12-06 00:00:00"
"1569","1000","2014-12-06 00:00:00"
"1570","700","2014-12-06 00:00:00"
"1571","4700","2014-12-08 00:00:00"
"1572","700","2014-12-08 00:00:00"
"1573","700","2014-12-08 00:00:00"
"1574","600","2014-12-09 00:00:00"
"1575","700","2014-12-09 00:00:00"
"1576","1000","2014-12-09 00:00:00"
"1577","4700","2014-12-09 00:00:00"
"1578","5500","2014-12-09 00:00:00"
"1579","900","2014-12-10 00:00:00"
"1580","1300","2014-12-10 00:00:00"
"1581","1000","2014-12-10 00:00:00"
"1582","700","2014-12-10 00:00:00"
"1583","4600","2014-12-11 00:00:00"
"1584","5900","2014-12-11 00:00:00"
"1585","5900","2014-12-11 00:00:00"
"1586","700","2014-12-11 00:00:00"
"1587","900","2014-12-11 00:00:00"
"1588","5600","2014-12-11 00:00:00"
"1589","700","2014-12-12 00:00:00"
"1590","900","2014-12-12 00:00:00"
"1591","5900","2014-12-12 00:00:00"
"1592","5900","2014-12-12 00:00:00"
"1593","5900","2014-12-12 00:00:00"
"1594","1000","2014-12-12 00:00:00"
"1595","4400","2014-12-12 00:00:00"
"1596","700","2014-12-13 00:00:00"
"1597","700","2014-12-13 00:00:00"
"1598","900","2014-12-13 00:00:00"
"1599","600","2014-12-15 00:00:00"
"1600","4900","2014-12-15 00:00:00"
"1601","5900","2014-12-15 00:00:00"
"1602","600","2014-12-15 00:00:00"
"1603","4900","2014-12-15 00:00:00"
"1604","900","2014-12-16 00:00:00"
"1605","1300","2014-12-16 00:00:00"
"1606","700","2014-12-16 00:00:00"
"1607","900","2014-12-16 00:00:00"
"1608","2500","2014-12-16 00:00:00"
"1609","700","2014-12-16 00:00:00"
"1610","1100","2014-12-16 00:00:00"
"1611","900","2014-12-16 00:00:00"
"1612","700","2014-12-16 00:00:00"
"1613","900","2014-12-17 00:00:00"
"1614","5600","2014-12-17 00:00:00"
"1615","900","2014-12-17 00:00:00"
"1616","900","2014-12-17 00:00:00"
"1617","900","2014-12-17 00:00:00"
"1618","5600","2014-12-18 00:00:00"
"1619","1000","2014-12-18 00:00:00"
"1620","5900","2014-12-18 00:00:00"
"1621","1000","2014-12-18 00:00:00"
"1622","1000","2014-12-18 00:00:00"
"1623","700","2014-12-18 00:00:00"
"1624","4600","2014-12-19 00:00:00"
"1625","900","2014-12-19 00:00:00"
"1626","4900","2014-12-20 00:00:00"
"1627","1500","2014-12-20 00:00:00"
"1628","5600","2014-12-20 00:00:00"
"1629","4700","2014-12-20 00:00:00"
"1630","1300","2014-12-20 00:00:00"
"1631","5900","2014-12-22 00:00:00"
"1632","1300","2014-12-22 00:00:00"
"1633","1800","2014-12-23 00:00:00"
"1634","600","2014-12-23 00:00:00"
"1635","1000","2014-12-23 00:00:00"
"1636","1000","2014-12-24 00:00:00"
"1637","5900","2014-12-24 00:00:00"
"1638","4600","2014-12-25 00:00:00"
"1639","900","2014-12-25 00:00:00"
"1640","700","2014-12-26 00:00:00"
"1641","700","2014-12-26 00:00:00"
"1642","1000","2014-12-27 00:00:00"
"1643","1000","2014-12-27 00:00:00"
"1644","1000","2014-12-27 00:00:00"
"1645","4900","2014-12-29 00:00:00"
"1646","900","2014-12-29 00:00:00"
"1647","5900","2014-12-29 00:00:00"
"1648","2500","2014-12-30 00:00:00"
"1649","900","2014-12-30 00:00:00"
"1650","5900","2014-12-30 00:00:00"
"1651","900","2014-12-30 00:00:00"
"1652","4900","2014-12-30 00:00:00"
"1653","5900","2014-12-31 00:00:00"
"1654","5500","2014-12-31 00:00:00"
"1655","1000","2015-01-01 00:00:00"
"1656","1000","2015-01-01 00:00:00"
"1657","1000","2015-01-01 00:00:00"
"1658","5900","2015-01-01 00:00:00"
"1659","1400","2015-01-02 00:00:00"
"1660","4600","2015-01-02 00:00:00"
"1661","1000","2015-01-02 00:00:00"
"1662","5900","2015-01-02 00:00:00"
"1663","2500","2015-01-02 00:00:00"
"1664","1000","2015-01-03 00:00:00"
"1665","1000","2015-01-03 00:00:00"
"1666","5900","2015-01-03 00:00:00"
"1667","2500","2015-01-03 00:00:00"
"1668","700","2015-01-03 00:00:00"
"1669","1500","2015-01-03 00:00:00"
"1670","4600","2015-01-03 00:00:00"
"1671","4600","2015-01-05 00:00:00"
"1672","1500","2015-01-05 00:00:00"
"1673","700","2015-01-05 00:00:00"
"1674","5600","2015-01-05 00:00:00"
"1675","1200","2015-01-05 00:00:00"
"1676","5900","2015-01-06 00:00:00"
"1677","900","2015-01-06 00:00:00"
"1678","900","2015-01-06 00:00:00"
"1679","900","2015-01-06 00:00:00"
"1680","700","2015-01-06 00:00:00"
"1681","700","2015-01-06 00:00:00"
"1682","1300","2015-01-06 00:00:00"
"1683","900","2015-01-06 00:00:00"
"1684","900","2015-01-06 00:00:00"
"1685","4600","2015-01-06 00:00:00"
"1686","2500","2015-01-07 00:00:00"
"1687","1400","2015-01-07 00:00:00"
"1688","800","2015-01-08 00:00:00"
"1689","1200","2015-01-08 00:00:00"
"1689","1200","2015-01-08 00:00:00"
"1690","1500","2015-01-08 00:00:00"
"1691","4900","2015-01-09 00:00:00"
"1692","1100","2015-01-09 00:00:00"
"1693","1300","2015-01-09 00:00:00"
"1694","900","2015-01-10 00:00:00"
"1695","900","2015-01-10 00:00:00"
"1696","900","2015-01-10 00:00:00"
"1697","4900","2015-01-10 00:00:00"
"1698","5900","2015-01-10 00:00:00"
"1699","4600","2015-01-10 00:00:00"
"1700","5600","2015-01-10 00:00:00"
"1701","1300","2015-01-12 00:00:00"
"1702","1200","2015-01-12 00:00:00"
"1703","1500","2015-01-12 00:00:00"
"1704","1000","2015-01-13 00:00:00"
"1705","1200","2015-01-13 00:00:00"
"1706","900","2015-01-13 00:00:00"
"1707","700","2015-01-13 00:00:00"
"1708","1200","2015-01-13 00:00:00"
"1709","900","2015-01-13 00:00:00"
"1710","900","2015-01-13 00:00:00"
"1711","5900","2015-01-14 00:00:00"
"1712","5900","2015-01-14 00:00:00"
"1713","1200","2015-01-16 00:00:00"
"1714","700","2015-01-16 00:00:00"
"1715","900","2015-01-16 00:00:00"
"1716","900","2015-01-16 00:00:00"
"1717","900","2015-01-17 00:00:00"
"1718","1200","2015-01-17 00:00:00"
"1719","1200","2015-01-17 00:00:00"
"1720","1200","2015-01-17 00:00:00"
"1721","700","2015-01-17 00:00:00"
"1722","1500","2015-01-17 00:00:00"
"1723","1200","2015-01-17 00:00:00"
"1724","2500","2015-01-19 00:00:00"
"1725","4900","2015-01-19 00:00:00"
"1726","5600","2015-01-19 00:00:00"
"1727","1200","2015-01-19 00:00:00"
"1728","4700","2015-01-19 00:00:00"
"1729","1000","2015-01-19 00:00:00"
"1730","1200","2015-01-20 00:00:00"
"1731","700","2015-01-20 00:00:00"
"1732","4600","2015-01-20 00:00:00"
"1733","1200","2015-01-20 00:00:00"
"1734","1500","2015-01-21 00:00:00"
"1735","700","2015-01-21 00:00:00"
"1736","4900","2015-01-21 00:00:00"
"1737","750","2015-01-21 00:00:00"
"1738","4600","2015-01-21 00:00:00"
"1739","4600","2015-01-21 00:00:00"
"1740","4900","2015-01-21 00:00:00"
"1741","1500","2015-01-22 00:00:00"
"1742","1500","2015-01-24 00:00:00"
"1743","1100","2015-01-24 00:00:00"
"1744","4900","2015-01-24 00:00:00"
"1745","5600","2015-01-26 00:00:00"
"1746","5900","2015-01-26 00:00:00"
"1747","4900","2015-01-26 00:00:00"
"1748","700","2015-01-27 00:00:00"
"1748","700","2015-01-27 00:00:00"
"1749","1200","2015-01-28 00:00:00"
"1750","2500","2015-01-28 00:00:00"
"1751","4600","2015-01-28 00:00:00"
"1752","800","2015-01-29 00:00:00"
"1753","5600","2015-01-29 00:00:00"
"1754","0","2015-01-29 00:00:00"
"1755","900","2015-01-31 00:00:00"
"1756","700","2015-01-31 00:00:00"
"1757","1000","2015-01-31 00:00:00"
"1758","1400","2015-01-31 00:00:00"
"1759","900","2015-01-31 00:00:00"
"1760","4900","2015-01-31 00:00:00"
"1761","1350","2015-01-31 00:00:00"
"1762","900","2015-01-31 00:00:00"
"1763","900","2015-01-31 00:00:00"
"1764","4600","2015-01-31 00:00:00"
"1765","5600","2015-01-31 00:00:00"
"1766","1000","2015-01-31 00:00:00"
"1767","700","2015-01-31 00:00:00"
"1768","1100","2015-02-02 00:00:00"
"1769","1000","2015-02-02 00:00:00"
"1770","700","2015-02-02 00:00:00"
"1771","1000","2015-02-02 00:00:00"
"1772","1200","2015-02-02 00:00:00"
"1773","1000","2015-02-03 00:00:00"
"1774","800","2015-02-03 00:00:00"
"1775","4600","2015-02-03 00:00:00"
"1776","4600","2015-02-03 00:00:00"
"1777","1200","2015-02-03 00:00:00"
"1778","700","2015-02-04 00:00:00"
"1779","4900","2015-02-04 00:00:00"
"1780","700","2015-02-05 00:00:00"
"1781","5900","2015-02-05 00:00:00"
"1782","900","2015-02-05 00:00:00"
"1783","5600","2015-02-05 00:00:00"
"1784","5900","2015-02-05 00:00:00"
"1785","5000","2015-02-05 00:00:00"
"1786","1200","2015-02-05 00:00:00"
"1787","900","2015-02-06 00:00:00"
"1788","2500","2015-02-06 00:00:00"
"1789","2500","2015-02-06 00:00:00"
"1790","5900","2015-02-06 00:00:00"
"1791","1200","2003-01-01 00:00:00"
"1792","700","2015-02-07 00:00:00"
"1793","700","2015-02-07 00:00:00"
"1794","5900","2015-02-01 00:00:00"
"1795","4900","2015-02-01 00:00:00"
"1796","5600","2015-02-09 00:00:00"
"1797","5900","2015-02-09 00:00:00"
"1798","1200","2015-02-10 00:00:00"
"1799","300","2015-02-10 00:00:00"
"1800","2500","2015-02-10 00:00:00"
"1801","5900","2015-02-10 00:00:00"
"1802","1200","2015-02-10 00:00:00"
"1803","4600","2015-02-10 00:00:00"
"1804","4600","2015-02-10 00:00:00"
"1805","1100","2015-02-10 00:00:00"
"1806","5900","2015-02-10 00:00:00"
"1807","1200","2015-02-10 00:00:00"
"1808","4900","2015-02-11 00:00:00"
"1809","4600","2015-02-12 00:00:00"
"1810","2500","2015-02-12 00:00:00"
"1811","700","2015-02-12 00:00:00"
"1812","5900","2015-02-13 00:00:00"
"1813","1200","2015-02-14 00:00:00"
"1814","1200","2015-02-14 00:00:00"
"1815","5900","2015-02-16 00:00:00"
"1816","700","2015-02-17 00:00:00"
"1817","1000","2015-02-17 00:00:00"
"1818","700","2015-02-17 00:00:00"
"1819","1350","2015-02-17 00:00:00"
"1820","700","2015-02-17 00:00:00"
"1821","900","2015-02-17 00:00:00"
"1822","1300","2015-02-18 00:00:00"
"1823","700","2015-02-18 00:00:00"
"1824","900","2015-02-18 00:00:00"
"1825","700","2015-02-18 00:00:00"
"1826","5900","2015-02-19 00:00:00"
"1827","5900","2015-02-19 00:00:00"
"1828","4900","2015-02-19 00:00:00"
"1829","1200","2015-02-19 00:00:00"
"1830","700","2015-02-19 00:00:00"
"1831","900","2015-02-19 00:00:00"
"1832","900","2015-02-19 00:00:00"
"1833","5900","2015-02-19 00:00:00"
"1834","900","2015-02-20 00:00:00"
"1835","900","2015-02-20 00:00:00"
"1836","900","2015-02-20 00:00:00"
"1837","4600","2015-02-20 00:00:00"
"1838","1200","2015-02-20 00:00:00"
"1839","1300","2015-02-20 00:00:00"
"1840","1000","2015-02-20 00:00:00"
"1841","1500","2015-02-21 00:00:00"
"1842","1000","2015-02-21 00:00:00"
"1843","1100","2015-02-21 00:00:00"
"1844","1500","2015-02-21 00:00:00"
"1845","1200","2015-02-21 00:00:00"
"1846","5900","2015-02-21 00:00:00"
"1847","4600","2015-02-21 00:00:00"
"1848","800","2015-02-23 00:00:00"
"1849","800","2015-02-23 00:00:00"
"1850","1200","2015-02-24 00:00:00"
"1851","800","2015-02-24 00:00:00"
"1852","1500","2015-02-25 00:00:00"
"1853","1200","2015-02-25 00:00:00"
"1854","1100","2015-02-25 00:00:00"
"1855","1400","2015-02-25 00:00:00"
"1856","4600","2015-02-25 00:00:00"
"1857","1200","2015-02-25 00:00:00"
"1858","1200","2015-02-25 00:00:00"
"1859","1200","2015-02-25 00:00:00"
"1860","5600","2015-02-26 00:00:00"
"1861","4600","2015-02-27 00:00:00"
"1862","4600","2015-02-27 00:00:00"
"1863","1800","2015-02-28 00:00:00"
"1863","1800","2015-02-28 00:00:00"
"1864","1500","2015-02-28 00:00:00"
"1865","5600","2015-02-28 00:00:00"
"1866","800","2015-03-02 00:00:00"
"1867","700","2015-03-02 00:00:00"
"1868","900","2015-03-02 00:00:00"
"1869","1100","2015-03-03 00:00:00"
"1870","1200","2015-03-03 00:00:00"
"1871","1800","2015-03-03 00:00:00"
"1872","1400","2015-03-04 00:00:00"
"1873","1200","2015-03-04 00:00:00"
"1874","5600","2015-03-04 00:00:00"
"1875","5900","2015-03-04 00:00:00"
"1876","1200","2015-03-04 00:00:00"
"1877","900","2015-03-05 00:00:00"
"1878","5600","2015-03-05 00:00:00"
"1879","800","2015-03-05 00:00:00"
"1880","5600","2015-03-07 00:00:00"
"1881","1000","2015-03-07 00:00:00"
"1882","4900","2015-03-10 00:00:00"
"1883","1600","2015-03-10 00:00:00"
"1884","800","2015-03-11 00:00:00"
"1885","1300","2015-03-11 00:00:00"
"1886","900","2015-03-11 00:00:00"
"1887","1200","2015-03-11 00:00:00"
"1888","1200","2015-03-11 00:00:00"
"1889","1800","2015-03-11 00:00:00"
"1890","5900","2015-03-11 00:00:00"
"1891","700","2015-03-11 00:00:00"
"1892","5900","2015-03-11 00:00:00"
"1893","2500","2015-03-12 00:00:00"
"1894","0","2015-03-12 00:00:00"
"1895","5900","2015-03-12 00:00:00"
"1896","1600","2015-03-12 00:00:00"
"1897","4900","2015-03-12 00:00:00"
"1898","4900","2015-03-12 00:00:00"
"1899","1700","2015-03-12 00:00:00"
"1900","1400","2015-03-13 00:00:00"
"1901","4900","2015-03-13 00:00:00"
"1902","4900","2015-03-13 00:00:00"
"1903","1200","2015-03-16 00:00:00"
"1904","4900","2015-03-16 00:00:00"
"1905","2500","2015-03-16 00:00:00"
"1906","1200","2015-03-17 00:00:00"
"1907","1400","2015-03-17 00:00:00"
"1908","1200","2015-03-17 00:00:00"
"1909","850","2015-03-18 00:00:00"
"1910","1200","2015-03-18 00:00:00"
"1911","5900","2015-03-18 00:00:00"
"1912","800","2015-03-19 00:00:00"
"1912","800","2015-03-19 00:00:00"
"1913","1200","2015-03-20 00:00:00"
"1913","1200","2015-03-20 00:00:00"
"1914","1700","2015-03-20 00:00:00"
"1914","1700","2015-03-20 00:00:00"
"1915","5600","2015-03-20 00:00:00"
"1916","1200","2015-03-20 00:00:00"
"1917","2300","2015-03-20 00:00:00"
"1918","1800","2015-03-21 00:00:00"
"1919","1700","2015-03-21 00:00:00"
"1920","2500","2015-03-21 00:00:00"
"1921","1600","2015-03-23 00:00:00"
"1922","800","2015-03-23 00:00:00"
"1923","1400","2015-03-23 00:00:00"
"1924","1200","2015-03-23 00:00:00"
"1925","1200","2015-03-23 00:00:00"
"1926","1200","2015-03-23 00:00:00"
"1927","4900","2015-03-24 00:00:00"
"1928","5500","2015-03-24 00:00:00"
"1929","1200","2015-03-24 00:00:00"
"1930","1200","2015-03-25 00:00:00"
"1931","800","2015-03-25 00:00:00"
"1932","5900","2015-03-25 00:00:00"
"1933","4900","2015-03-25 00:00:00"
"1934","1700","2015-03-26 00:00:00"
"1935","5900","2015-03-27 00:00:00"
"1936","5900","2015-03-27 00:00:00"
"1937","5600","2015-03-27 00:00:00"
"1938","1700","2015-03-27 00:00:00"
"1939","2500","2015-03-30 00:00:00"
"1940","4900","2015-04-01 00:00:00"
"1941","2500","2015-04-01 00:00:00"
"1942","4700","2015-04-01 00:00:00"
"1943","1000","2015-04-01 00:00:00"
"1944","4600","2015-04-01 00:00:00"
"1945","4600","2015-04-01 00:00:00"
"1946","1400","2015-04-02 00:00:00"
"1947","4900","2015-04-02 00:00:00"
"1948","1200","2015-04-02 00:00:00"
"1949","5900","2015-04-02 00:00:00"
"1950","5900","2015-04-02 00:00:00"
"1951","4600","2015-04-02 00:00:00"
"1952","4900","2015-04-02 00:00:00"
"1953","2700","2015-04-03 00:00:00"
"1954","1000","2015-04-03 00:00:00"
"1955","1400","2015-04-03 00:00:00"
"1956","4600","2015-04-04 00:00:00"
"1957","2500","2015-04-04 00:00:00"
"1958","1900","2015-04-04 00:00:00"
"1959","5600","2015-04-04 00:00:00"
"1960","5600","2015-04-04 00:00:00"
"1961","5600","2015-04-06 00:00:00"
"1962","1200","2015-04-06 00:00:00"
"1963","1200","2015-04-06 00:00:00"
"1964","4600","2015-04-06 00:00:00"
"1965","1300","2015-04-06 00:00:00"
"1966","5600","2015-04-06 00:00:00"
"1967","1400","2015-04-06 00:00:00"
"1968","1700","2015-04-06 00:00:00"
"1969","1400","2015-04-07 00:00:00"
"1970","1200","2015-04-07 00:00:00"
"1971","1200","2015-04-07 00:00:00"
"1972","1200","2015-04-07 00:00:00"
"1973","1200","2015-04-07 00:00:00"
"1974","900","2015-04-07 00:00:00"
"1975","1700","2015-04-07 00:00:00"
"1976","5900","2015-04-07 00:00:00"
"1977","1200","2015-04-07 00:00:00"
"1978","1200","2015-04-07 00:00:00"
"1979","1200","2015-04-07 00:00:00"
"1980","5900","2015-04-07 00:00:00"
"1981","4900","2015-04-07 00:00:00"
"1982","1200","2015-04-08 00:00:00"
"1983","2500","2015-04-08 00:00:00"
"1984","5900","2015-04-08 00:00:00"
"1985","2100","2015-04-08 00:00:00"
"1986","1600","2015-04-08 00:00:00"
"1987","1800","2015-04-09 00:00:00"
"1988","1200","2015-04-09 00:00:00"
"1989","5600","2015-04-09 00:00:00"
"1990","4600","2015-04-09 00:00:00"
"1991","1400","2015-04-09 00:00:00"
"1992","4900","2015-04-11 00:00:00"
"1993","1500","2015-04-13 00:00:00"
"1994","900","2015-04-13 00:00:00"
"1995","4900","2015-04-13 00:00:00"
"1996","4900","2015-04-14 00:00:00"
"1997","1200","2015-04-14 00:00:00"
"1998","5600","2015-04-14 00:00:00"
"1999","0","2015-04-14 00:00:00"
"2000","4900","2015-04-15 00:00:00"
"2001","1200","2015-04-15 00:00:00"
"2002","4900","2015-04-15 00:00:00"
"2003","2100","2015-04-16 00:00:00"
"2004","2700","2015-04-16 00:00:00"
"2005","1700","2015-04-17 00:00:00"
"2006","1200","2015-04-17 00:00:00"
"2007","1200","2015-04-17 00:00:00"
"2008","900","2015-04-17 00:00:00"
"2009","900","2015-04-17 00:00:00"
"2010","1200","2015-04-18 00:00:00"
"2011","6000","2015-04-18 00:00:00"
"2012","1700","2015-04-21 00:00:00"
"2013","2200","2015-04-21 00:00:00"
"2014","1200","2015-04-21 00:00:00"
"2015","1400","2015-04-22 00:00:00"
"2016","5600","2015-04-22 00:00:00"
"2017","4600","2015-04-22 00:00:00"
"2018","3000","2015-04-22 00:00:00"
"2019","4600","2015-04-23 00:00:00"
"2020","5600","2015-04-23 00:00:00"
"2021","1200","2015-04-23 00:00:00"
"2022","1500","2015-04-24 00:00:00"
"2023","1200","2015-04-24 00:00:00"
"2024","5900","2015-04-24 00:00:00"
"2025","1200","2015-04-24 00:00:00"
"2026","1300","2015-04-27 00:00:00"
"2027","800","2015-04-27 00:00:00"
"2028","4900","2015-04-28 00:00:00"
"2029","5800","2015-04-28 00:00:00"
"2030","5900","2015-04-28 00:00:00"
"2031","5900","2015-04-28 00:00:00"
"2032","1800","2015-04-29 00:00:00"
"2033","5900","2015-04-29 00:00:00"
